User_ID,Age,Gender,Daily_Usage_Hours,Weekly_Usage_Hours,Platform,Engagement_Level,Addiction_Score,Usage_Type,Device_Used,Content_Type,Posts_Per_Week,Likes_Per_Week,Shares_Per_Week,Comments_Per_Week,Mental_Health_Impact,Geographic_Region,Account_Age_Years,Followers_Count,Followed_Accounts,Time_of_Day,Internet_Type,Battery_Usage_Per_Day,Sleep_Hours
3748,43,Female,5.78,41.17,Instagram,Low,6.1,Active,Tablet,Image,24,494,56,96,Neutral,Africa,6,5788,379,Night,WiFi,41.99,6.2
3749,37,Female,1.29,30.6,TikTok,Medium,6.0,Passive,Smartphone,Mixed,25,373,12,104,Neutral,North America,12,7126,388,Afternoon,Broadband,41.78,3.9
3750,29,Other,0.93,25.27,Instagram,Low,6.5,Active,Smartphone,Image,28,426,23,174,Negative,Africa,10,5604,1343,Night,Broadband,16.1,3.7
3751,50,Male,0.56,34.69,Instagram,Low,2.7,Passive,Tablet,Image,27,242,65,163,Positive,North America,1,8925,586,Afternoon,Mobile Data,77.05,5.8
3752,62,Other,2.27,63.3,Instagram,Medium,3.6,Passive,Smartphone,Text,21,157,1,2,Neutral,South America,10,2946,765,Evening,Mobile Data,5.07,5.6
3753,30,Other,1.51,57.48,Instagram,Medium,8.0,Active,Smartphone,Video,14,89,97,47,Negative,Europe,13,2465,1275,Afternoon,Mobile Data,17.89,5.2
3754,62,Female,3.74,68.5,Snapchat,High,7.0,Active,Smartphone,Image,27,313,62,163,Positive,Africa,7,9649,897,Morning,WiFi,22.76,9.7
3755,27,Female,9.55,56.47,TikTok,Low,4.3,Passive,Tablet,Video,22,382,58,165,Neutral,Africa,3,6285,207,Evening,WiFi,77.7,7.3
3756,53,Female,2.62,18.16,Snapchat,High,4.7,Active,Smartphone,Image,25,461,84,162,Positive,Africa,6,3645,1348,Night,Broadband,96.33,9.3
3757,24,Female,5.15,11.16,Instagram,High,1.6,Passive,PC,Text,5,59,10,113,Positive,Europe,11,9114,120,Night,WiFi,27.25,9.2
3758,13,Female,6.72,22.44,Facebook,Medium,2.6,Passive,PC,Text,0,288,27,174,Positive,South America,9,5401,1468,Evening,Broadband,26.24,7.8
3759,60,Male,7.35,58.31,Snapchat,Medium,3.3,Passive,PC,Text,12,345,36,117,Negative,Asia,12,7153,1813,Morning,Mobile Data,73.5,8.6
3760,36,Male,1.47,53.28,Instagram,Low,6.9,Active,Tablet,Mixed,27,114,98,184,Neutral,North America,7,3416,1418,Night,Broadband,64.27,4.2
3761,30,Other,1.22,10.61,TikTok,Low,2.1,Active,Tablet,Text,21,163,13,80,Neutral,Europe,4,2362,685,Afternoon,Broadband,67.35,4.5
3762,39,Male,5.08,4.05,TikTok,Medium,6.8,Active,Smartphone,Mixed,15,470,52,100,Neutral,Europe,9,644,580,Evening,WiFi,66.77,5.6
3763,25,Female,0.58,48.83,Facebook,Medium,8.0,Passive,Tablet,Text,15,98,92,60,Neutral,South America,13,181,498,Afternoon,Mobile Data,60.38,3.9
3764,30,Female,6.79,30.36,Facebook,Low,8.8,Active,Smartphone,Mixed,26,178,2,179,Negative,Europe,8,1909,579,Morning,Mobile Data,53.06,9.5
3765,41,Other,8.87,68.19,Twitter,Low,5.7,Active,PC,Image,21,325,24,1,Negative,South America,11,909,1037,Afternoon,Broadband,57.02,3.0
3766,64,Other,6.12,69.21,Snapchat,Medium,2.1,Passive,Tablet,Text,18,260,30,95,Positive,Africa,6,6804,377,Night,Mobile Data,83.97,8.7
3767,48,Female,2.01,35.7,TikTok,Low,3.0,Active,PC,Image,8,426,24,183,Negative,South America,9,6762,1433,Evening,Broadband,53.78,7.8
3768,29,Male,9.7,35.53,Instagram,Medium,7.9,Active,PC,Text,4,71,32,139,Neutral,Asia,4,413,1683,Evening,Broadband,97.45,7.5
3769,21,Other,7.64,24.29,Twitter,Medium,1.1,Passive,Tablet,Mixed,11,333,90,1,Negative,Europe,14,4797,170,Evening,WiFi,75.09,3.8
3770,29,Other,2.77,66.78,Instagram,Medium,9.0,Passive,Smartphone,Mixed,18,260,98,53,Neutral,Africa,10,1293,1210,Night,WiFi,67.67,5.5
3771,19,Female,9.51,59.52,Snapchat,Low,5.2,Active,PC,Mixed,4,289,37,38,Negative,Europe,1,9998,828,Night,WiFi,97.24,5.7
3772,34,Female,6.64,48.12,Facebook,Medium,4.6,Passive,Tablet,Video,17,385,19,140,Negative,Europe,7,351,905,Evening,WiFi,21.56,3.6
3773,47,Other,4.75,28.98,Facebook,Low,5.0,Active,PC,Mixed,23,81,32,98,Positive,Asia,6,7797,288,Evening,Mobile Data,22.45,8.1
3774,60,Male,0.59,46.91,Snapchat,High,9.3,Active,Tablet,Image,16,143,72,114,Positive,South America,9,8255,358,Afternoon,Broadband,85.79,6.0
3775,58,Male,5.91,47.26,Snapchat,Medium,7.6,Passive,Tablet,Image,22,279,95,77,Negative,North America,9,2553,1699,Night,WiFi,73.67,4.6
3776,55,Female,4.85,42.97,Instagram,High,4.2,Active,Smartphone,Image,29,351,12,185,Neutral,Europe,5,2150,1828,Evening,WiFi,92.89,5.0
3777,38,Other,3.08,7.17,Twitter,Medium,5.1,Active,Smartphone,Text,17,240,67,27,Neutral,Asia,1,9293,1784,Night,WiFi,19.82,9.9
3778,48,Female,7.11,4.88,Facebook,High,3.8,Passive,PC,Mixed,15,394,6,64,Neutral,Asia,2,4121,119,Evening,WiFi,52.67,4.5
3779,55,Other,9.33,16.43,Instagram,Low,6.8,Active,Smartphone,Mixed,22,299,2,52,Positive,Europe,4,3217,256,Night,Mobile Data,47.87,4.8
3780,64,Female,2.28,52.65,Snapchat,High,6.9,Active,Tablet,Text,4,213,57,97,Negative,Europe,11,2072,1153,Evening,WiFi,11.2,5.7
3781,24,Female,3.88,48.88,Facebook,Medium,1.2,Active,PC,Mixed,13,435,47,111,Negative,Africa,6,9636,1869,Afternoon,Mobile Data,92.58,7.2
3782,39,Female,2.4,7.25,TikTok,Low,5.7,Passive,Smartphone,Video,20,190,16,94,Negative,Europe,14,5352,538,Afternoon,WiFi,75.98,7.1
3783,36,Male,2.53,61.12,Instagram,High,7.9,Passive,Smartphone,Text,18,97,82,151,Positive,Europe,11,732,203,Evening,Broadband,20.17,6.8
3784,23,Other,3.59,62.36,Snapchat,High,9.3,Passive,Tablet,Image,11,248,4,139,Neutral,South America,10,4820,1041,Morning,Mobile Data,41.74,3.9
3785,15,Male,6.01,17.28,Twitter,High,3.2,Active,PC,Video,2,179,16,134,Neutral,South America,5,9583,279,Morning,Mobile Data,26.76,8.5
3786,26,Female,8.3,63.39,Instagram,Low,2.7,Passive,Smartphone,Text,19,484,8,167,Positive,Asia,8,7240,1327,Evening,Mobile Data,8.03,7.8
3787,62,Male,0.66,26.58,TikTok,Low,5.7,Active,PC,Mixed,17,406,83,72,Positive,Europe,3,7099,1319,Evening,Mobile Data,77.65,4.9
3788,49,Male,2.58,30.42,Twitter,High,2.5,Passive,PC,Mixed,23,416,50,63,Negative,North America,2,1177,1230,Afternoon,Mobile Data,26.55,5.9
3789,44,Female,5.18,31.52,TikTok,High,1.5,Active,PC,Video,19,29,68,125,Neutral,Africa,2,6987,199,Evening,Broadband,88.09,5.6
3790,60,Other,3.7,11.53,Facebook,Low,2.0,Active,PC,Image,6,163,82,140,Neutral,North America,6,95,1338,Morning,Broadband,54.4,4.6
3791,18,Other,6.6,13.85,Snapchat,Low,8.5,Active,Smartphone,Mixed,21,151,0,33,Negative,North America,8,5713,1454,Afternoon,Mobile Data,59.41,6.1
3792,47,Male,2.06,38.46,Twitter,Low,2.0,Active,Smartphone,Mixed,24,334,39,115,Positive,Africa,12,3197,285,Morning,WiFi,52.17,9.6
3793,57,Female,8.23,66.54,Twitter,Low,8.8,Active,Smartphone,Video,8,167,56,50,Neutral,South America,14,6629,702,Morning,WiFi,12.48,5.4
3794,45,Other,5.36,50.24,Facebook,High,1.3,Active,Smartphone,Video,29,455,79,17,Neutral,Europe,13,9313,438,Night,Mobile Data,14.02,5.3
3795,60,Male,7.77,33.96,Instagram,High,1.1,Passive,Smartphone,Text,13,170,49,75,Positive,Asia,8,9930,1006,Morning,WiFi,22.54,5.2
3796,31,Female,1.78,3.28,Snapchat,High,6.2,Passive,PC,Image,21,307,20,179,Positive,South America,12,9714,1535,Afternoon,WiFi,26.72,7.4
3797,40,Female,2.64,18.97,Snapchat,Low,6.6,Passive,PC,Mixed,18,424,42,145,Negative,Africa,11,1258,1912,Afternoon,Broadband,91.92,7.3
3798,40,Other,9.48,56.77,Snapchat,Medium,9.1,Passive,Smartphone,Text,1,335,37,170,Neutral,Africa,11,860,1157,Morning,Broadband,5.33,4.5
3799,22,Female,8.68,50.27,Snapchat,High,8.8,Active,PC,Video,14,144,54,171,Positive,Europe,10,3281,312,Evening,Broadband,79.32,5.1
3800,53,Other,1.79,13.81,Twitter,High,8.4,Active,Smartphone,Text,17,251,41,112,Neutral,South America,2,9470,1536,Night,Broadband,11.18,3.4
3801,30,Female,5.36,49.46,Instagram,Low,7.1,Passive,Smartphone,Image,7,335,86,98,Neutral,South America,12,382,1001,Morning,Mobile Data,92.36,7.0
3802,25,Other,0.75,5.43,Snapchat,High,3.2,Active,Smartphone,Video,23,212,37,57,Neutral,Europe,8,6593,1637,Evening,WiFi,75.42,9.7
3803,54,Male,9.93,68.24,TikTok,Low,7.1,Passive,Tablet,Text,25,355,78,146,Negative,South America,4,6410,300,Morning,WiFi,82.27,3.2
3804,19,Female,9.99,30.57,Instagram,High,6.9,Active,PC,Video,1,208,93,86,Positive,Africa,8,5406,173,Night,Mobile Data,13.98,9.7
3805,15,Male,4.48,40.13,TikTok,High,3.0,Active,Tablet,Video,27,129,20,7,Negative,South America,6,1095,832,Night,Broadband,11.99,9.0
3806,47,Male,5.02,40.73,TikTok,Low,6.1,Active,Tablet,Video,24,273,72,24,Positive,North America,12,9239,755,Night,Mobile Data,10.13,7.1
3807,29,Other,7.72,35.04,Twitter,High,1.4,Active,Tablet,Image,8,419,19,40,Negative,Europe,6,5237,458,Afternoon,Broadband,5.62,7.8
3808,15,Female,1.99,42.91,TikTok,Medium,2.4,Active,PC,Mixed,17,429,36,195,Neutral,North America,11,2747,491,Evening,Broadband,66.22,6.1
3809,36,Male,1.75,47.51,Twitter,Medium,9.8,Passive,Tablet,Mixed,29,156,97,171,Neutral,North America,14,4933,1180,Afternoon,Mobile Data,82.79,3.7
3810,59,Other,4.06,18.2,Twitter,Medium,2.9,Passive,Smartphone,Image,21,140,76,100,Negative,Asia,14,3006,226,Afternoon,WiFi,8.51,7.3
3811,20,Female,3.33,44.95,Snapchat,High,1.6,Active,Smartphone,Mixed,6,92,68,69,Neutral,Europe,5,4115,1877,Night,WiFi,29.06,3.4
3812,58,Other,7.94,28.28,Instagram,Low,2.7,Active,Smartphone,Text,13,494,5,153,Neutral,Africa,13,8361,1433,Evening,Mobile Data,68.33,8.5
3813,27,Other,0.72,37.63,Twitter,Medium,5.3,Passive,PC,Mixed,23,197,64,49,Neutral,Europe,8,8706,546,Evening,WiFi,69.99,7.3
3814,49,Other,7.24,3.32,Twitter,Low,5.4,Active,Smartphone,Image,24,19,79,154,Negative,Europe,5,1794,1571,Night,WiFi,65.97,9.6
3815,39,Male,9.58,22.26,Twitter,High,1.2,Passive,Smartphone,Text,29,376,10,99,Negative,Europe,12,9116,191,Evening,Broadband,87.17,9.0
3816,55,Female,8.01,36.31,Twitter,Medium,7.5,Passive,Tablet,Video,15,337,7,0,Negative,Europe,8,4660,473,Night,WiFi,26.06,5.6
3817,52,Other,0.9,17.96,Instagram,High,6.4,Active,PC,Text,13,400,36,118,Negative,Asia,11,6258,626,Afternoon,WiFi,72.34,9.3
3818,39,Female,5.56,50.98,Twitter,High,3.0,Passive,Tablet,Video,3,445,79,61,Negative,North America,3,1164,669,Evening,Broadband,37.3,6.8
3819,58,Male,3.54,16.09,Snapchat,Low,3.7,Active,PC,Video,16,292,56,94,Neutral,Africa,7,480,223,Morning,WiFi,13.24,6.9
3820,31,Other,5.08,28.75,Facebook,High,4.0,Passive,Tablet,Video,2,241,50,79,Negative,North America,14,8769,1545,Night,WiFi,61.18,5.1
3821,33,Female,3.7,35.77,Instagram,High,5.5,Passive,Tablet,Text,1,48,14,84,Neutral,Europe,8,71,1652,Morning,Broadband,25.04,7.1
3822,48,Female,4.79,37.79,Twitter,Medium,6.8,Passive,Tablet,Video,11,421,63,144,Negative,South America,11,9078,789,Afternoon,Mobile Data,11.99,9.1
3823,26,Male,3.26,60.02,Facebook,Low,5.0,Passive,Tablet,Mixed,19,73,9,20,Neutral,North America,4,3240,1045,Afternoon,WiFi,8.13,3.8
3824,22,Male,2.56,36.97,Twitter,Low,3.0,Passive,PC,Mixed,8,375,30,43,Negative,Africa,7,7173,1812,Morning,Broadband,72.6,7.3
3825,63,Other,1.46,18.67,TikTok,High,1.2,Active,Smartphone,Text,12,99,89,11,Neutral,South America,11,1002,1079,Evening,Mobile Data,55.2,8.6
3826,54,Other,9.74,19.72,Facebook,Medium,4.4,Active,PC,Image,7,287,75,140,Positive,Africa,1,2547,1833,Evening,WiFi,36.5,8.5
3827,38,Female,7.68,29.31,Twitter,High,7.1,Active,Tablet,Video,21,274,59,163,Negative,Europe,11,2780,1940,Morning,Mobile Data,56.82,7.1
3828,60,Other,7.04,66.66,Facebook,High,7.6,Passive,PC,Image,12,411,42,187,Neutral,South America,12,2846,270,Evening,Broadband,80.47,5.0
3829,13,Male,1.76,41.59,Twitter,High,6.7,Active,Tablet,Text,17,181,15,49,Negative,Africa,1,6750,1045,Night,WiFi,90.27,8.4
3830,37,Female,2.36,13.08,Twitter,Medium,3.8,Active,Tablet,Image,26,71,64,164,Positive,South America,10,8554,550,Evening,Broadband,82.48,8.4
3831,52,Other,8.97,25.97,Instagram,Low,1.9,Passive,PC,Video,21,348,83,77,Positive,Africa,1,4017,1465,Afternoon,Mobile Data,25.6,6.6
3832,34,Male,6.19,44.0,TikTok,Medium,2.1,Passive,Smartphone,Text,7,348,39,7,Neutral,Asia,13,4675,81,Morning,Mobile Data,41.34,9.3
3833,34,Female,7.84,68.38,Instagram,Low,8.6,Passive,PC,Text,2,225,71,97,Neutral,Asia,9,43,889,Morning,Mobile Data,57.14,8.0
3834,58,Other,1.54,12.16,TikTok,High,4.6,Passive,PC,Video,4,49,2,79,Neutral,Africa,4,4635,1061,Afternoon,Broadband,88.36,4.4
3835,57,Other,9.76,48.0,Facebook,Low,7.8,Active,Tablet,Mixed,25,460,74,34,Neutral,North America,14,1121,601,Night,WiFi,42.96,7.1
3836,37,Other,0.62,34.52,Twitter,Medium,3.4,Active,Smartphone,Text,11,50,97,147,Neutral,Europe,5,2780,1078,Night,Broadband,14.61,3.4
3837,32,Male,8.33,51.05,TikTok,Low,4.7,Passive,PC,Image,13,301,1,39,Negative,Asia,2,1172,1805,Morning,Mobile Data,57.9,7.0
3838,17,Male,5.84,20.46,TikTok,Medium,7.5,Active,Tablet,Video,20,209,11,122,Neutral,Africa,1,1014,1452,Morning,Broadband,58.06,3.3
3839,16,Male,5.95,59.93,Snapchat,Low,3.6,Passive,PC,Mixed,6,351,72,3,Negative,Africa,13,3714,1852,Afternoon,Mobile Data,50.58,5.7
3840,19,Male,3.16,53.89,Snapchat,Medium,9.5,Passive,PC,Mixed,27,399,69,94,Positive,North America,10,3195,1581,Evening,WiFi,95.85,9.7
3841,48,Female,5.86,44.7,Twitter,High,6.4,Active,Smartphone,Video,18,254,23,54,Positive,North America,1,5273,634,Morning,Broadband,20.49,4.2
3842,59,Other,6.98,33.03,Instagram,Low,5.5,Passive,Smartphone,Image,11,195,41,194,Positive,North America,9,6944,1217,Afternoon,Mobile Data,10.36,9.5
3843,47,Other,4.54,13.51,Facebook,High,2.7,Passive,Smartphone,Image,10,92,67,0,Positive,Africa,1,5130,1526,Afternoon,Broadband,78.12,6.7
3844,37,Female,9.3,32.81,Snapchat,Low,7.8,Passive,Tablet,Mixed,25,137,92,191,Positive,Europe,8,3225,1905,Afternoon,Broadband,58.45,7.5
3845,63,Male,7.9,20.52,Snapchat,Low,3.3,Active,Tablet,Mixed,1,362,51,81,Positive,South America,5,1743,667,Night,WiFi,6.24,9.9
3846,36,Female,9.39,11.88,TikTok,Low,5.5,Passive,Smartphone,Text,4,452,61,11,Negative,Asia,9,1331,72,Night,Mobile Data,63.88,9.7
3847,22,Male,4.78,39.98,TikTok,Medium,8.5,Passive,PC,Video,7,342,33,10,Neutral,Europe,11,470,1342,Afternoon,WiFi,99.48,8.3
3848,33,Other,9.42,56.69,Facebook,Low,8.9,Passive,Tablet,Text,20,134,57,130,Negative,Europe,3,9702,1367,Afternoon,Broadband,82.03,8.5
3849,25,Other,2.71,20.68,TikTok,Low,5.8,Passive,PC,Mixed,2,77,37,176,Positive,South America,3,930,270,Afternoon,WiFi,62.82,9.1
3850,21,Other,9.15,36.54,Facebook,Low,3.8,Active,PC,Text,12,234,91,56,Negative,Europe,2,4390,1961,Afternoon,Mobile Data,24.31,6.6
3851,28,Other,7.96,53.52,Facebook,High,1.6,Active,Smartphone,Text,3,338,53,197,Negative,South America,12,400,861,Afternoon,Mobile Data,52.73,9.3
3852,31,Other,6.07,14.7,Snapchat,Low,1.0,Passive,Smartphone,Mixed,24,115,98,179,Negative,Asia,13,5977,585,Evening,WiFi,28.16,8.7
3853,54,Other,3.86,61.61,Facebook,High,1.2,Passive,PC,Text,13,334,90,158,Negative,North America,3,2595,667,Evening,WiFi,62.21,9.6
3854,60,Female,9.07,30.4,Twitter,Medium,1.3,Active,Smartphone,Image,21,198,77,189,Negative,Africa,11,1754,1295,Morning,Mobile Data,46.17,9.4
3855,40,Other,1.85,19.73,Twitter,Low,4.5,Passive,Smartphone,Video,13,497,12,26,Neutral,South America,9,5902,345,Evening,Mobile Data,83.21,9.4
3856,45,Other,5.91,11.57,Instagram,High,4.9,Active,Smartphone,Mixed,17,438,4,23,Negative,Europe,3,2604,1907,Afternoon,Broadband,73.61,5.7
3857,31,Other,1.0,44.36,Twitter,Medium,7.9,Passive,Tablet,Mixed,27,496,88,48,Positive,Europe,11,8111,132,Night,Mobile Data,89.64,6.8
3858,38,Other,1.03,56.08,Facebook,Medium,1.0,Active,Tablet,Image,13,45,84,76,Negative,North America,2,3090,1489,Morning,Mobile Data,9.17,3.3
3859,20,Female,7.72,68.59,TikTok,High,4.0,Active,Tablet,Video,20,31,74,85,Neutral,North America,11,8678,977,Evening,WiFi,44.57,3.9
3860,22,Male,7.68,52.9,Instagram,Low,3.9,Passive,Smartphone,Image,14,318,90,142,Positive,South America,3,8339,1805,Evening,Broadband,17.79,5.9
3861,45,Female,8.89,33.89,Snapchat,Low,6.0,Passive,Smartphone,Mixed,17,377,81,24,Negative,North America,6,2580,611,Morning,WiFi,12.17,9.7
3862,62,Other,2.06,33.66,Facebook,Medium,3.9,Active,Tablet,Mixed,3,60,34,163,Positive,Europe,2,3343,1708,Afternoon,Broadband,72.77,9.0
3863,38,Male,4.65,29.32,Snapchat,Medium,5.4,Active,Smartphone,Mixed,8,38,28,148,Positive,South America,4,2168,1286,Night,Broadband,86.21,10.0
3864,28,Male,4.88,67.8,Snapchat,High,2.0,Passive,Tablet,Text,6,450,99,17,Positive,Europe,14,2671,1816,Morning,Mobile Data,84.71,5.9
3865,37,Female,5.4,16.12,Snapchat,High,4.7,Passive,PC,Mixed,15,409,28,145,Neutral,Africa,9,820,1942,Evening,WiFi,81.68,3.4
3866,35,Female,9.63,6.65,TikTok,Low,2.3,Passive,Smartphone,Video,14,40,12,60,Negative,Europe,2,5347,1701,Morning,Broadband,33.41,6.8
3867,47,Male,1.51,61.48,Instagram,Medium,5.7,Active,Tablet,Image,23,414,72,59,Neutral,South America,13,195,505,Night,Mobile Data,19.42,8.4
3868,20,Female,2.52,20.52,Snapchat,High,1.7,Passive,Tablet,Mixed,20,239,10,120,Positive,Africa,3,1307,716,Morning,Broadband,91.14,3.6
3869,50,Male,4.26,55.61,TikTok,Low,4.9,Active,Smartphone,Video,27,403,2,127,Neutral,South America,7,1991,852,Morning,Broadband,31.66,7.7
3870,47,Female,0.89,11.61,TikTok,Low,1.7,Active,Smartphone,Mixed,1,58,3,192,Neutral,North America,1,1765,557,Night,Broadband,46.1,9.3
3871,52,Female,3.07,8.4,TikTok,High,7.9,Active,PC,Text,22,339,95,199,Neutral,Asia,10,5567,482,Morning,Mobile Data,51.56,4.0
3872,13,Female,7.47,43.09,Instagram,Medium,3.6,Active,Smartphone,Text,28,373,48,139,Neutral,North America,4,5431,273,Night,Broadband,83.93,9.2
3873,24,Male,1.29,4.19,Snapchat,Low,4.6,Active,Smartphone,Video,29,493,16,164,Neutral,Asia,9,1370,1185,Night,WiFi,30.77,7.9
3874,22,Male,9.63,55.8,Facebook,Low,6.2,Passive,Smartphone,Text,19,428,37,151,Neutral,Europe,5,9310,893,Afternoon,Mobile Data,40.32,5.4
3875,13,Other,8.01,17.45,Instagram,Medium,4.2,Passive,Smartphone,Video,23,436,22,36,Neutral,Asia,3,9731,904,Night,WiFi,7.91,9.3
3876,52,Other,0.91,16.45,Instagram,Medium,6.0,Passive,PC,Image,3,146,41,142,Neutral,Europe,11,8042,1906,Morning,Mobile Data,22.77,4.1
3877,64,Female,6.38,55.71,Instagram,Medium,6.7,Active,PC,Text,5,278,24,39,Neutral,Asia,11,2034,980,Night,Broadband,87.31,5.9
3878,27,Female,4.22,46.95,Twitter,Medium,5.7,Passive,PC,Video,14,82,92,123,Positive,North America,4,362,1745,Morning,Mobile Data,26.08,7.9
3879,35,Male,7.03,43.86,Twitter,High,9.4,Active,Tablet,Image,7,220,95,192,Neutral,Africa,1,7690,1266,Afternoon,Broadband,8.26,5.7
3880,39,Other,0.67,61.95,TikTok,Low,1.0,Passive,Tablet,Text,9,75,94,63,Positive,North America,4,2634,1877,Night,WiFi,92.27,4.2
3881,60,Other,7.33,6.37,TikTok,Medium,2.3,Passive,PC,Video,11,328,85,75,Neutral,North America,1,5354,1741,Afternoon,WiFi,63.73,5.6
3882,28,Female,8.59,62.75,TikTok,Medium,9.4,Active,Tablet,Image,17,84,9,57,Neutral,Africa,8,1657,1454,Afternoon,Mobile Data,15.27,9.9
3883,30,Female,8.41,49.46,Facebook,Low,2.9,Passive,PC,Video,16,489,96,57,Negative,South America,12,5943,754,Night,WiFi,12.4,4.9
3884,25,Male,1.8,61.33,Facebook,Medium,4.5,Passive,Tablet,Mixed,5,478,57,3,Positive,North America,1,7980,1083,Afternoon,WiFi,35.78,4.7
3885,41,Other,9.61,20.56,Instagram,Medium,3.6,Passive,Tablet,Video,5,168,76,171,Neutral,Asia,2,1741,1336,Morning,Mobile Data,8.7,9.7
3886,39,Male,1.58,33.55,Instagram,Low,6.9,Passive,Tablet,Image,14,315,31,25,Negative,South America,1,8290,305,Morning,WiFi,49.22,6.0
3887,62,Other,4.82,33.02,Facebook,Medium,6.6,Passive,PC,Mixed,17,391,21,123,Neutral,South America,4,450,1119,Evening,Broadband,61.6,8.5
3888,37,Other,9.69,46.44,TikTok,Low,8.8,Passive,Smartphone,Video,18,323,22,25,Negative,Asia,2,4255,1021,Morning,WiFi,44.44,4.6
3889,45,Male,2.45,8.21,Twitter,Low,4.0,Active,PC,Mixed,26,229,82,77,Neutral,South America,8,8327,695,Night,Broadband,81.2,5.0
3890,56,Male,6.88,6.48,Snapchat,High,8.9,Active,Tablet,Video,6,426,38,35,Negative,Asia,4,1469,530,Night,Broadband,10.61,5.4
3891,38,Male,0.52,66.68,TikTok,High,4.5,Active,Smartphone,Video,28,20,49,154,Negative,North America,3,9087,1781,Evening,WiFi,97.08,9.2
3892,47,Other,3.02,24.5,Snapchat,High,7.1,Active,Smartphone,Mixed,3,184,36,93,Neutral,Asia,14,6745,294,Evening,Mobile Data,8.05,8.4
3893,26,Male,8.37,30.6,Twitter,Medium,2.8,Active,PC,Mixed,19,298,31,182,Positive,Africa,14,4230,360,Afternoon,Mobile Data,28.15,8.9
3894,18,Other,8.6,58.09,Instagram,Medium,3.1,Active,PC,Image,16,478,15,159,Negative,South America,6,7616,1262,Night,Broadband,89.63,5.1
3895,59,Other,2.3,13.07,Facebook,Low,9.5,Passive,Smartphone,Text,11,194,19,58,Neutral,Asia,14,8644,1804,Afternoon,Mobile Data,29.48,6.0
3896,50,Other,2.1,69.41,Twitter,Low,6.7,Passive,Smartphone,Video,21,239,7,144,Negative,Europe,4,9930,184,Afternoon,Mobile Data,77.47,8.0
3897,13,Other,8.5,69.96,Twitter,High,2.5,Passive,PC,Video,15,261,98,99,Negative,North America,2,9275,1455,Afternoon,Mobile Data,40.52,8.4
3898,64,Other,4.85,51.19,TikTok,High,6.1,Passive,Tablet,Image,28,473,69,62,Neutral,South America,9,8892,1850,Morning,Mobile Data,90.38,7.0
3899,23,Male,8.82,28.03,Facebook,Low,3.0,Passive,PC,Image,29,359,73,70,Neutral,Asia,10,9749,1916,Evening,Mobile Data,69.03,9.3
3900,46,Male,5.93,31.62,Snapchat,Low,6.0,Passive,Tablet,Video,5,281,86,177,Negative,North America,7,7406,349,Afternoon,Broadband,21.5,7.2
3901,14,Other,4.84,7.12,TikTok,Low,1.9,Active,Tablet,Video,17,262,6,160,Positive,South America,3,449,952,Evening,WiFi,46.19,7.8
3902,21,Male,7.92,30.0,Snapchat,Medium,8.0,Active,PC,Video,26,391,80,4,Negative,Africa,2,3977,1197,Evening,WiFi,26.95,3.9
3903,40,Female,2.45,20.16,TikTok,Low,3.0,Active,PC,Text,4,215,60,64,Negative,South America,12,1524,955,Night,Broadband,18.25,5.5
3904,34,Female,5.85,15.89,Twitter,High,5.3,Active,PC,Mixed,25,438,27,176,Negative,Asia,6,7991,940,Evening,Broadband,60.86,4.3
3905,35,Male,5.34,20.38,TikTok,Medium,9.3,Active,PC,Mixed,17,74,19,93,Positive,Europe,11,1660,1050,Night,Mobile Data,90.2,8.1
3906,50,Male,9.12,6.51,Facebook,High,3.6,Passive,Tablet,Text,17,142,88,108,Neutral,North America,8,4348,964,Morning,WiFi,29.18,6.1
3907,21,Other,9.68,65.66,TikTok,Low,4.2,Active,Tablet,Video,17,82,13,102,Negative,Asia,5,3634,804,Afternoon,Mobile Data,93.88,4.9
3908,23,Female,7.25,6.96,Facebook,High,4.3,Active,Tablet,Video,4,160,84,48,Negative,Asia,5,305,445,Morning,WiFi,97.96,9.8
3909,41,Female,2.54,34.02,Snapchat,Medium,1.2,Active,Tablet,Image,6,320,30,116,Positive,South America,13,4639,1433,Night,Mobile Data,95.75,10.0
3910,27,Other,4.56,36.08,Facebook,Medium,3.1,Passive,PC,Video,24,74,50,120,Positive,Europe,13,8527,1096,Evening,Mobile Data,99.33,7.5
3911,27,Male,7.87,58.83,Snapchat,Medium,2.6,Passive,Tablet,Mixed,24,490,12,108,Neutral,Asia,5,5034,1142,Afternoon,Broadband,6.96,3.5
3912,62,Other,4.61,19.62,Twitter,High,9.5,Passive,PC,Image,24,154,72,180,Positive,Africa,3,1413,1775,Night,WiFi,93.58,8.1
3913,37,Female,4.65,56.43,Facebook,High,3.4,Passive,PC,Image,10,91,13,132,Negative,Africa,5,9924,1141,Morning,Broadband,81.93,4.9
3914,58,Male,7.8,48.3,TikTok,Low,4.8,Active,PC,Text,10,99,68,9,Neutral,Asia,5,9826,925,Night,Broadband,44.37,6.9
3915,55,Male,6.24,27.41,Snapchat,Medium,2.9,Passive,PC,Image,24,297,21,121,Neutral,Asia,6,3167,1189,Night,Mobile Data,81.26,5.6
3916,35,Female,6.15,46.12,TikTok,Medium,8.6,Active,PC,Video,16,302,83,70,Positive,Europe,12,7935,505,Morning,Mobile Data,22.69,8.3
